iter	Passed	Remaining
10364	109510	101797
10365	109519	101786
10366	109529	101774
10367	109540	101764
10368	109550	101753
10369	109560	101741
10370	109571	101732
10371	109582	101721
10372	109593	101711
10373	109603	101700
10374	109614	101690
10375	109624	101679
10376	109633	101667
10377	109643	101656
10378	109653	101645
10379	109663	101634
10380	109673	101622
10381	109683	101611
10382	109692	101600
10383	109704	101590
10384	109714	101579
10385	109723	101567
10386	109733	101556
10387	109743	101545
10388	109753	101534
10389	109763	101523
10390	109774	101512
10391	109784	101502
10392	109793	101490
10393	109803	101478
10394	109813	101467
10395	109823	101456
10396	109833	101445
10397	109842	101434
10398	109852	101422
10399	109861	101410
10400	109873	101401
10401	109883	101389
10402	109893	101378
10403	109903	101368
10404	109915	101358
10405	109925	101347
10406	109937	101338
10407	109948	101327
10408	109957	101316
10409	109967	101305
10410	109979	101296
10411	109989	101285
10412	109998	101273
10413	110008	101262
10414	110018	101250
10415	110028	101239
10416	110039	101229
10417	110049	101218
10418	110059	101207
10419	110070	101197
10420	110081	101187
10421	110093	101177
10422	110104	101167
10423	110113	101155
10424	110124	101145
10425	110134	101134
10426	110143	101122
10427	110153	101111
10428	110162	101099
10429	110173	101088
10430	110182	101077
10431	110193	101066
10432	110203	101056
10433	110213	101044
10434	110223	101033
10435	110233	101022
10436	110243	101011
10437	110253	101000
10438	110264	100990
10439	110276	100981
10440	110286	100970
10441	110296	100959
10442	110305	100947
10443	110315	100935
10444	110325	100924
10445	110334	100912
10446	110343	100901
10447	110353	100889
10448	110364	100879
10449	110373	100867
10450	110384	100857
10451	110393	100845
10452	110404	100835
10453	110416	100826
10454	110427	100815
10455	110439	100806
10456	110449	100795
10457	110459	100784
10458	110468	100772
10459	110480	100762
10460	110490	100752
10461	110501	100742
10462	110511	100730
10463	110520	100719
10464	110534	100711
10465	110545	100701
10466	110555	100689
10467	110565	100679
10468	110575	100668
10469	110587	100658
10470	110598	100649
10471	110610	100639
10472	110619	100627
10473	110630	100617
10474	110639	100605
10475	110648	100593
10476	110659	100583
10477	110669	100572
10478	110678	100560
10479	110690	100551
10480	110700	100539
10481	110711	100529
10482	110721	100518
10483	110731	100507
10484	110742	100497
10485	110752	100486
10486	110762	100475
10487	110772	100464
10488	110782	100453
10489	110791	100441
10490	110800	100429
10491	110810	100417
10492	110820	100406
10493	110829	100395
10494	110839	100383
10495	110849	100372
10496	110860	100363
10497	110871	100352
10498	110881	100341
10499	110892	100330
10500	110901	100319
10501	110911	100308
10502	110922	100298
10503	110933	100287
10504	110943	100276
10505	110953	100265
10506	110963	100254
10507	110972	100242
10508	110981	100230
10509	110991	100220
10510	111002	100209
10511	111012	100198
10512	111024	100188
10513	111033	100177
10514	111043	100166
10515	111053	100155
10516	111064	100144
10517	111074	100133
10518	111084	100123
10519	111093	100111
10520	111103	100100
10521	111113	100089
10522	111124	100078
10523	111134	100067
10524	111145	100056
10525	111155	100045
10526	111164	100034
10527	111174	100023
10528	111186	100013
10529	111196	100002
10530	111205	99991
10531	111216	99980
10532	111225	99969
10533	111235	99958
10534	111245	99947
10535	111256	99936
10536	111266	99925
10537	111277	99915
10538	111287	99903
10539	111296	99892
10540	111306	99881
10541	111315	99869
10542	111325	99858
10543	111336	99847
10544	111348	99838
10545	111358	99828
10546	111369	99817
10547	111379	99806
10548	111391	99796
10549	111401	99786
10550	111412	99776
10551	111422	99765
10552	111434	99755
10553	111443	99744
10554	111453	99732
10555	111463	99721
10556	111474	99711
10557	111483	99699
10558	111493	99688
10559	111502	99676
10560	111513	99666
10561	111523	99655
10562	111533	99644
10563	111543	99633
10564	111554	99622
10565	111564	99611
10566	111575	99601
10567	111585	99591
10568	111596	99580
10569	111605	99568
10570	111615	99557
10571	111625	99546
10572	111635	99535
10573	111645	99524
10574	111655	99513
10575	111665	99502
10576	111675	99490
10577	111686	99480
10578	111696	99469
10579	111705	99458
10580	111715	99447
10581	111728	99438
10582	111738	99427
10583	111749	99417
10584	111760	99407
10585	111770	99396
10586	111780	99385
10587	111790	99373
10588	111800	99362
10589	111809	99351
10590	111819	99340
10591	111829	99328
10592	111838	99317
10593	111849	99306
10594	111859	99295
10595	111868	99283
10596	111878	99272
10597	111888	99262
10598	111899	99251
10599	111910	99241
10600	111922	99232
10601	111932	99221
10602	111942	99209
10603	111952	99198
10604	111962	99187
10605	111972	99176
10606	111981	99165
10607	111991	99153
10608	112001	99143
10609	112013	99133
10610	112023	99122
10611	112034	99111
10612	112043	99100
10613	112053	99089
10614	112066	99080
10615	112076	99070
10616	112087	99060
10617	112097	99048
10618	112107	99037
10619	112118	99027
10620	112128	99016
10621	112138	99005
10622	112148	98994
10623	112158	98983
10624	112168	98972
10625	112181	98963
10626	112190	98952
10627	112200	98940
10628	112210	98929
10629	112220	98918
10630	112231	98908
10631	112241	98897
10632	112253	98888
10633	112263	98877
10634	112273	98866
10635	112282	98854
10636	112292	98843
10637	112301	98831
10638	112311	98820
10639	112321	98809
10640	112330	98797
10641	112342	98787
10642	112352	98776
10643	112362	98765
10644	112373	98755
10645	112382	98744
10646	112394	98734
10647	112405	98724
10648	112417	98715
10649	112427	98703
10650	112436	98692
10651	112446	98680
10652	112456	98669
10653	112466	98659
10654	112476	98647
10655	112486	98636
10656	112496	98625
10657	112508	98616
10658	112517	98604
10659	112528	98594
10660	112538	98583
10661	112548	98572
10662	112557	98560
10663	112567	98549
10664	112577	98538
10665	112589	98528
10666	112598	98517
10667	112608	98506
10668	112618	98495
10669	112628	98484
10670	112637	98472
10671	112647	98460
10672	112657	98449
10673	112670	98441
10674	112680	98430
10675	112690	98419
10676	112699	98407
10677	112711	98398
10678	112722	98387
10679	112732	98376
10680	112742	98365
10681	112751	98354
10682	112761	98343
10683	112771	98332
10684	112780	98320
10685	112791	98309
10686	112800	98297
10687	112809	98286
10688	112819	98275
10689	112832	98266
10690	112843	98256
10691	112853	98245
10692	112863	98234
10693	112874	98223
10694	112886	98214
10695	112895	98203
10696	112905	98192
10697	112916	98182
10698	112927	98172
10699	112937	98160
10700	112948	98150
10701	112960	98140
10702	112970	98130
10703	112980	98119
10704	112992	98109
10705	113003	98099
10706	113015	98090
10707	113025	98079
10708	113036	98068
10709	113046	98058
10710	113057	98048
10711	113068	98037
10712	113078	98026
10713	113088	98015
10714	113097	98004
10715	113108	97993
10716	113118	97982
10717	113128	97971
10718	113138	97960
10719	113148	97949
10720	113159	97939
10721	113168	97927
10722	113180	97918
10723	113191	97907
10724	113201	97896
10725	113211	97886
10726	113222	97875
10727	113232	97864
10728	113243	97854
10729	113253	97843
10730	113263	97832
10731	113273	97821
10732	113283	97810
10733	113292	97798
10734	113302	97787
10735	113312	97776
10736	113322	97765
10737	113332	97753
10738	113342	97743
10739	113353	97732
10740	113363	97722
10741	113373	97711
10742	113385	97701
10743	113396	97691
10744	113405	97679
10745	113415	97668
10746	113425	97657
10747	113434	97646
10748	113445	97635
10749	113454	97623
10750	113464	97612
10751	113474	97601
10752	113483	97589
10753	113494	97579
10754	113504	97568
10755	113514	97557
10756	113524	97546
10757	113535	97536
10758	113546	97526
10759	113557	97515
10760	113568	97505
10761	113578	97495
10762	113588	97484
10763	113598	97472
10764	113608	97461
10765	113617	97449
10766	113627	97438
10767	113637	97427
10768	113646	97415
10769	113657	97405
10770	113667	97394
10771	113677	97383
10772	113687	97372
10773	113697	97361
10774	113708	97351
10775	113718	97339
10776	113727	97328
10777	113738	97317
10778	113748	97307
10779	113757	97295
10780	113766	97283
10781	113777	97273
10782	113787	97262
10783	113796	97250
10784	113806	97239
10785	113817	97229
10786	113826	97217
10787	113836	97206
10788	113846	97194
10789	113856	97184
10790	113868	97174
10791	113878	97163
10792	113888	97152
10793	113899	97142
10794	113909	97131
10795	113918	97120
10796	113928	97109
10797	113938	97097
10798	113948	97086
10799	113957	97074
10800	113966	97063
10801	113975	97051
10802	113988	97042
10803	113998	97031
10804	114008	97020
10805	114018	97009
10806	114028	96998
10807	114038	96987
10808	114048	96976
10809	114060	96967
10810	114072	96957
10811	114083	96947
10812	114094	96937
10813	114103	96925
10814	114113	96915
10815	114123	96903
10816	114133	96892
10817	114145	96882
10818	114155	96872
10819	114166	96861
10820	114175	96850
10821	114184	96838
10822	114193	96826
10823	114204	96816
10824	114214	96805
10825	114225	96794
10826	114235	96783
10827	114245	96772
10828	114254	96761
10829	114264	96750
10830	114274	96739
10831	114283	96727
10832	114292	96715
10833	114303	96705
10834	114313	96694
10835	114324	96684
10836	114334	96673
10837	114344	96662
10838	114355	96651
10839	114366	96641
10840	114376	96630
10841	114385	96619
10842	114396	96608
10843	114405	96597
10844	114416	96586
10845	114425	96575
10846	114435	96563
10847	114445	96552
10848	114455	96541
10849	114464	96530
10850	114475	96519
10851	114485	96508
10852	114496	96498
10853	114506	96487
10854	114516	96476
10855	114527	96466
10856	114537	96455
10857	114546	96443
10858	114557	96433
10859	114567	96422
10860	114576	96410
10861	114586	96399
10862	114596	96388
10863	114605	96376
10864	114615	96365
10865	114625	96354
10866	114635	96343
10867	114645	96332
10868	114654	96321
10869	114665	96310
10870	114675	96299
10871	114686	96289
10872	114697	96279
10873	114707	96268
10874	114718	96258
10875	114729	96247
10876	114739	96236
10877	114749	96225
10878	114759	96214
10879	114769	96203
10880	114778	96192
10881	114788	96181
10882	114798	96170
10883	114811	96161
10884	114823	96151
10885	114833	96141
10886	114844	96130
10887	114854	96120
10888	114865	96109
10889	114877	96100
10890	114888	96090
10891	114897	96078
10892	114908	96068
10893	114918	96057
10894	114929	96047
10895	114940	96037
10896	114951	96026
10897	114962	96016
10898	114977	96009
10899	114987	95998
10900	114997	95987
10901	115007	95976
10902	115019	95967
10903	115029	95956
10904	115041	95946
10905	115051	95935
10906	115062	95925
10907	115072	95914
10908	115082	95903
10909	115092	95892
10910	115101	95880
10911	115111	95869
10912	115121	95859
10913	115131	95848
10914	115142	95837
10915	115153	95828
10916	115162	95816
10917	115172	95805
10918	115183	95794
10919	115195	95784
10920	115206	95775
10921	115216	95764
10922	115226	95753
10923	115236	95742
10924	115246	95731
10925	115256	95720
10926	115266	95708
10927	115276	95698
10928	115286	95687
10929	115298	95677
10930	115309	95667
10931	115320	95657
10932	115329	95645
10933	115339	95634
10934	115351	95625
10935	115361	95614
10936	115372	95603
10937	115382	95593
10938	115392	95581
10939	115403	95571
10940	115413	95561
10941	115423	95549
10942	115432	95537
10943	115441	95526
10944	115451	95514
10945	115462	95504
10946	115473	95494
10947	115483	95483
10948	115493	95472
10949	115503	95462
10950	115515	95452
10951	115526	95442
10952	115537	95432
10953	115548	95421
10954	115559	95411
10955	115568	95399
10956	115578	95388
10957	115588	95377
10958	115598	95367
10959	115609	95356
10960	115619	95345
10961	115630	95335
10962	115639	95323
10963	115647	95310
10964	115656	95299
10965	115667	95289
10966	115677	95278
10967	115689	95268
10968	115699	95257
10969	115709	95246
10970	115720	95236
10971	115731	95226
10972	115741	95215
10973	115751	95204
10974	115761	95193
10975	115771	95182
10976	115781	95171
10977	115792	95161
10978	115802	95150
10979	115812	95138
10980	115822	95127
10981	115831	95116
10982	115840	95104
10983	115852	95095
10984	115864	95086
10985	115876	95076
10986	115887	95065
10987	115896	95054
10988	115906	95043
10989	115915	95031
10990	115925	95020
10991	115935	95009
10992	115945	94998
10993	115955	94988
10994	115965	94977
10995	115974	94965
10996	115985	94954
10997	115996	94944
10998	116007	94934
10999	116017	94923
11000	116025	94910
11001	116034	94899
11002	116045	94888
11003	116055	94877
11004	116064	94866
11005	116073	94854
11006	116083	94843
11007	116092	94831
11008	116102	94820
11009	116111	94808
11010	116122	94798
11011	116132	94787
11012	116141	94775
11013	116151	94764
11014	116161	94753
11015	116170	94741
11016	116180	94730
11017	116190	94719
11018	116200	94708
11019	116210	94697
11020	116219	94686
11021	116229	94675
11022	116239	94664
11023	116249	94653
11024	116259	94642
11025	116271	94632
11026	116282	94622
11027	116292	94611
11028	116302	94600
11029	116312	94589
11030	116322	94578
11031	116332	94567
11032	116343	94557
11033	116354	94547
11034	116363	94535
11035	116373	94524
11036	116384	94514
11037	116393	94502
11038	116403	94491
11039	116413	94480
11040	116424	94470
11041	116432	94457
11042	116444	94447
11043	116453	94436
11044	116464	94426
11045	116474	94415
11046	116486	94405
11047	116495	94394
11048	116505	94383
11049	116516	94373
11050	116525	94361
11051	116535	94350
11052	116544	94338
11053	116554	94327
11054	116563	94315
11055	116572	94304
11056	116582	94293
11057	116592	94281
11058	116602	94270
11059	116612	94259
11060	116622	94249
11061	116632	94238
11062	116641	94226
11063	116652	94215
11064	116662	94204
11065	116672	94194
11066	116681	94182
11067	116691	94171
11068	116701	94160
11069	116710	94148
11070	116720	94137
11071	116730	94126
11072	116740	94115
11073	116750	94104
11074	116760	94093
11075	116772	94083
11076	116782	94073
11077	116792	94062
11078	116802	94051
11079	116813	94041
11080	116825	94032
11081	116836	94021
11082	116845	94010
11083	116858	94001
11084	116868	93990
11085	116878	93979
11086	116887	93967
11087	116897	93956
11088	116907	93945
11089	116916	93933
11090	116926	93922
11091	116937	93912
11092	116946	93900
11093	116956	93889
11094	116966	93878
11095	116976	93867
11096	116986	93856
11097	116995	93845
11098	117005	93834
11099	117015	93823
11100	117024	93811
11101	117034	93800
11102	117044	93789
11103	117054	93778
11104	117064	93767
11105	117074	93756
11106	117085	93746
11107	117094	93734
11108	117106	93725
11109	117115	93713
11110	117127	93703
11111	117137	93692
11112	117147	93682
11113	117158	93672
11114	117170	93662
11115	117182	93653
11116	117193	93643
11117	117203	93631
11118	117213	93620
11119	117223	93610
11120	117234	93599
11121	117244	93588
11122	117254	93578
11123	117266	93568
11124	117277	93558
11125	117287	93547
11126	117297	93536
11127	117307	93525
11128	117318	93515
11129	117330	93505
11130	117341	93495
11131	117353	93486
11132	117364	93476
11133	117375	93466
11134	117386	93455
11135	117397	93445
11136	117407	93434
11137	117417	93423
11138	117427	93413
11139	117438	93402
11140	117449	93392
11141	117459	93381
11142	117469	93370
11143	117482	93361
11144	117492	93351
11145	117507	93343
11146	117521	93335
11147	117533	93326
11148	117545	93317
11149	117557	93307
11150	117568	93298
11151	117579	93287
11152	117591	93278
11153	117603	93268
11154	117617	93260
11155	117628	93250
11156	117639	93240
11157	117648	93229
11158	117659	93218
11159	117670	93208
11160	117681	93198
11161	117692	93188
11162	117701	93176
11163	117711	93165
11164	117721	93154
11165	117730	93142
11166	117740	93131
11167	117750	93121
11168	117762	93111
11169	117772	93100
11170	117783	93089
11171	117794	93079
11172	117804	93069
11173	117815	93058
11174	117825	93047
11175	117837	93038
11176	117851	93031
11177	117862	93020
11178	117874	93011
11179	117884	92999
11180	117893	92988
11181	117903	92977
11182	117914	92966
11183	117924	92956
